benchmark,optimization,optimized_node,rank,original_candidate,combined_score,simulation_similarity,support_overlap,depth_similarity,optimized_level,original_level,optimized_fingerprint,original_fingerprint,optimized_support_size,original_support_size,optimized_fanin_count,original_fanin_count
generated_mux_tree_16,rewrite_z,new_n47,1,new_n37,1.0,1.0,1.0,1.0,3,3,86a4b6c2d8c4bb96,86a4b6c2d8c4bb96,4,4,2,2
generated_mux_tree_16,rewrite_z,new_n47,2,new_n40,0.6454305013020833,0.749267578125,0.5714285714285714,0.3333333333333333,3,5,86a4b6c2d8c4bb96,32ef2c7ea660c56b,4,7,2,2
generated_mux_tree_16,rewrite_z,new_n47,3,new_n58,0.6331949869791667,0.75732421875,0.3333333333333333,1.0,3,3,86a4b6c2d8c4bb96,64dd4dcf253ee11a,4,4,2,2
generated_mux_tree_16,rewrite_z,new_n47,4,new_n28,0.6313151041666667,0.75390625,0.3333333333333333,1.0,3,3,86a4b6c2d8c4bb96,e5017bb5f1724a80,4,4,2,2
generated_mux_tree_16,rewrite_z,new_n47,5,new_n49,0.6263468424479167,0.744873046875,0.3333333333333333,1.0,3,3,86a4b6c2d8c4bb96,c62c91d48d58f9fc,4,4,2,2
generated_mux_tree_16,rewrite_z,new_n48,1,new_n31,0.72567138671875,0.501220703125,1.0,1.0,1,1,a3eb1f928679998c,b3e6edc4c6117277,2,2,2,2
generated_mux_tree_16,rewrite_z,new_n48,2,new_n33,0.6954305013020834,0.749267578125,0.6666666666666666,0.5,1,2,a3eb1f928679998c,8ea5e6af91f8765e,2,3,2,2
generated_mux_tree_16,rewrite_z,new_n48,3,new_n46,0.6317179361979167,0.754638671875,0.3333333333333333,1.0,1,1,a3eb1f928679998c,0c04cf438c1ccec7,2,2,2,2
generated_mux_tree_16,rewrite_z,new_n48,4,new_n55,0.6315836588541667,0.75439453125,0.3333333333333333,1.0,1,1,a3eb1f928679998c,e5b3382e870ccfa8,2,2,2,2
generated_mux_tree_16,rewrite_z,new_n48,5,new_n34,0.6302408854166667,0.751953125,0.3333333333333333,1.0,1,1,a3eb1f928679998c,1c98daf9800315de,2,2,2,2
generated_mux_tree_16,rewrite_z,new_n49,1,new_n38,0.7940185546875,0.87548828125,0.75,0.5,2,3,8f72a4616564fa00,625b0c4d67aac39d,3,4,2,2
generated_mux_tree_16,rewrite_z,new_n49,2,new_n31,0.6274861653645833,0.625732421875,0.6666666666666666,0.5,2,1,8f72a4616564fa00,b3e6edc4c6117277,3,2,2,2
generated_mux_tree_16,rewrite_z,new_n49,3,new_n29,0.6055883789062501,0.755615234375,0.4,0.5,2,3,8f72a4616564fa00,eb6525e54204a91c,3,4,2,2
generated_mux_tree_16,rewrite_z,new_n49,4,new_n59,0.6026342773437501,0.750244140625,0.4,0.5,2,3,8f72a4616564fa00,c7e132a954470956,3,4,2,2
generated_mux_tree_16,rewrite_z,new_n49,5,new_n50,0.6012915039062501,0.747802734375,0.4,0.5,2,3,8f72a4616564fa00,7995d118929ae18d,3,4,2,2
generated_mux_tree_16,rewrite_z,new_n50,1,new_n32,0.72432861328125,0.498779296875,1.0,1.0,1,1,1a72b6ebc3810c9e,e7fce42e7c9b9bac,2,2,2,2
generated_mux_tree_16,rewrite_z,new_n50,2,new_n33,0.6958333333333334,0.75,0.6666666666666666,0.5,1,2,1a72b6ebc3810c9e,8ea5e6af91f8765e,2,3,2,2
generated_mux_tree_16,rewrite_z,new_n50,3,new_n35,0.6372233072916667,0.7646484375,0.3333333333333333,1.0,1,1,1a72b6ebc3810c9e,074aad9448c11bc3,2,2,2,2
generated_mux_tree_16,rewrite_z,new_n50,4,new_n56,0.6317179361979167,0.754638671875,0.3333333333333333,1.0,1,1,1a72b6ebc3810c9e,7118ae7e38bc0495,2,2,2,2
generated_mux_tree_16,rewrite_z,new_n50,5,new_n23,0.6298380533854167,0.751220703125,0.3333333333333333,1.0,1,1,1a72b6ebc3810c9e,a7736a8ccd6b365a,2,2,2,2
generated_mux_tree_16,rewrite_z,new_n51,1,new_n38,1.0,1.0,1.0,1.0,3,3,625b0c4d67aac39d,625b0c4d67aac39d,4,4,2,2
generated_mux_tree_16,rewrite_z,new_n51,2,new_n40,0.6454305013020833,0.749267578125,0.5714285714285714,0.3333333333333333,3,5,625b0c4d67aac39d,32ef2c7ea660c56b,4,7,2,2
generated_mux_tree_16,rewrite_z,new_n51,3,new_n29,0.6311808268229167,0.753662109375,0.3333333333333333,1.0,3,3,625b0c4d67aac39d,eb6525e54204a91c,4,4,2,2
generated_mux_tree_16,rewrite_z,new_n51,4,new_n50,0.6311808268229167,0.753662109375,0.3333333333333333,1.0,3,3,625b0c4d67aac39d,7995d118929ae18d,4,4,2,2
generated_mux_tree_16,rewrite_z,new_n51,5,new_n59,0.6293009440104167,0.750244140625,0.3333333333333333,1.0,3,3,625b0c4d67aac39d,c7e132a954470956,4,4,2,2
generated_mux_tree_16,rewrite_z,new_n52,1,new_n39,1.0,1.0,1.0,1.0,4,4,7a67e5acc59eadff,7a67e5acc59eadff,6,6,2,2
generated_mux_tree_16,rewrite_z,new_n52,2,new_n42,0.6378166429924242,0.751953125,0.5454545454545454,0.3333333333333333,4,6,7a67e5acc59eadff,4d976a3168956ecf,6,11,2,2
generated_mux_tree_16,rewrite_z,new_n52,3,new_n33,0.6172078450520834,0.743408203125,0.5,0.3333333333333333,4,2,7a67e5acc59eadff,8ea5e6af91f8765e,6,3,2,2
generated_mux_tree_16,rewrite_z,new_n52,4,new_n36,0.6153279622395834,0.739990234375,0.5,0.3333333333333333,4,2,7a67e5acc59eadff,a953833290691b5f,6,3,2,2
generated_mux_tree_16,rewrite_z,new_n52,5,new_n40,0.49569091796875,0.264892578125,0.8571428571428571,0.5,4,5,7a67e5acc59eadff,32ef2c7ea660c56b,6,7,2,2
generated_mux_tree_16,rewrite_z,new_n53,1,new_n39,0.76478271484375,0.754150390625,0.8571428571428571,0.5,5,4,fc53245de1835432,7a67e5acc59eadff,7,6,2,2
generated_mux_tree_16,rewrite_z,new_n53,2,new_n40,0.7309082031249999,0.5107421875,1.0,1.0,5,5,fc53245de1835432,32ef2c7ea660c56b,7,7,2,2
generated_mux_tree_16,rewrite_z,new_n53,3,new_n42,0.6821388938210228,0.744384765625,0.6363636363636364,0.5,5,6,fc53245de1835432,4d976a3168956ecf,7,11,2,2
generated_mux_tree_16,rewrite_z,new_n53,4,new_n61,0.6106400923295454,0.7548828125,0.2727272727272727,1.0,5,5,fc53245de1835432,f42af84acf50097e,7,7,2,2
generated_mux_tree_16,rewrite_z,new_n53,5,new_n36,0.5249267578125001,0.63623046875,0.42857142857142855,0.25,5,2,fc53245de1835432,a953833290691b5f,7,3,2,2
generated_mux_tree_16,rewrite_z,new_n54,1,new_n65,0.7632405598958334,0.87255859375,0.6666666666666666,0.5,6,7,849f7164f01c2702,61b1cdc18565226e,8,12,2,2
generated_mux_tree_16,rewrite_z,new_n54,2,new_n40,0.7024169921875001,0.62939453125,0.875,0.5,6,5,849f7164f01c2702,32ef2c7ea660c56b,8,7,2,2
generated_mux_tree_16,rewrite_z,new_n54,3,new_n38,0.5479125976562501,0.632568359375,0.5,0.25,6,3,849f7164f01c2702,625b0c4d67aac39d,8,4,2,2
generated_mux_tree_16,rewrite_z,new_n54,4,new_n37,0.5465698242187501,0.630126953125,0.5,0.25,6,3,849f7164f01c2702,86a4b6c2d8c4bb96,8,4,2,2
generated_mux_tree_16,rewrite_z,new_n54,5,new_n42,0.5108194986979167,0.375732421875,0.5833333333333334,1.0,6,6,849f7164f01c2702,4d976a3168956ecf,8,11,2,2
generated_mux_tree_16,rewrite_z,new_n55,1,new_n25,0.72567138671875,0.501220703125,1.0,1.0,1,1,b5f291ce98e18dd9,d894062f7726f037,2,2,2,2
generated_mux_tree_16,rewrite_z,new_n55,2,new_n27,0.6901936848958334,0.73974609375,0.6666666666666666,0.5,1,2,b5f291ce98e18dd9,1084ca35ea3720e8,2,3,2,2
generated_mux_tree_16,rewrite_z,new_n55,3,new_n43,0.6306437174479167,0.752685546875,0.3333333333333333,1.0,1,1,b5f291ce98e18dd9,9e839ff3800cda23,2,2,2,2
generated_mux_tree_16,rewrite_z,new_n55,4,new_n52,0.6306437174479167,0.752685546875,0.3333333333333333,1.0,1,1,b5f291ce98e18dd9,97dfdaf5cebd9375,2,2,2,2
generated_mux_tree_16,rewrite_z,new_n55,5,new_n34,0.6303751627604167,0.752197265625,0.3333333333333333,1.0,1,1,b5f291ce98e18dd9,1c98daf9800315de,2,2,2,2
generated_mux_tree_16,rewrite_z,new_n56,1,new_n28,0.79200439453125,0.871826171875,0.75,0.5,2,3,20014c5d6aa474cd,e5017bb5f1724a80,3,4,2,2
generated_mux_tree_16,rewrite_z,new_n56,2,new_n25,0.6274861653645833,0.625732421875,0.6666666666666666,0.5,2,1,20014c5d6aa474cd,d894062f7726f037,3,2,2,2
generated_mux_tree_16,rewrite_z,new_n56,3,new_n58,0.60612548828125,0.756591796875,0.4,0.5,2,3,20014c5d6aa474cd,64dd4dcf253ee11a,3,4,2,2
generated_mux_tree_16,rewrite_z,new_n56,4,new_n49,0.6033056640625001,0.75146484375,0.4,0.5,2,3,20014c5d6aa474cd,c62c91d48d58f9fc,3,4,2,2
generated_mux_tree_16,rewrite_z,new_n56,5,new_n37,0.6010229492187501,0.747314453125,0.4,0.5,2,3,20014c5d6aa474cd,86a4b6c2d8c4bb96,3,4,2,2
generated_mux_tree_16,rewrite_z,new_n57,1,new_n26,0.72432861328125,0.498779296875,1.0,1.0,1,1,11b725cd4c49ab82,2bbb05f1480e66fe,2,2,2,2
generated_mux_tree_16,rewrite_z,new_n57,2,new_n27,0.6924763997395834,0.743896484375,0.6666666666666666,0.5,1,2,11b725cd4c49ab82,1084ca35ea3720e8,2,3,2,2
generated_mux_tree_16,rewrite_z,new_n57,3,new_n47,0.6331949869791667,0.75732421875,0.3333333333333333,1.0,1,1,11b725cd4c49ab82,bb75ae4c520a9c5b,2,2,2,2
generated_mux_tree_16,rewrite_z,new_n57,4,new_n44,0.6323893229166667,0.755859375,0.3333333333333333,1.0,1,1,11b725cd4c49ab82,ba8209d2b6ecce02,2,2,2,2
generated_mux_tree_16,rewrite_z,new_n57,5,new_n53,0.6317179361979167,0.754638671875,0.3333333333333333,1.0,1,1,11b725cd4c49ab82,a222206b60438b39,2,2,2,2
generated_mux_tree_16,rewrite_z,new_n58,1,new_n28,1.0,1.0,1.0,1.0,3,3,e5017bb5f1724a80,e5017bb5f1724a80,4,4,2,2
generated_mux_tree_16,rewrite_z,new_n58,2,new_n41,0.6465047200520834,0.751220703125,0.5714285714285714,0.3333333333333333,3,5,e5017bb5f1724a80,6090232a205c4b19,4,7,2,2
generated_mux_tree_16,rewrite_z,new_n58,3,new_n37,0.6313151041666667,0.75390625,0.3333333333333333,1.0,3,3,e5017bb5f1724a80,86a4b6c2d8c4bb96,4,4,2,2
generated_mux_tree_16,rewrite_z,new_n58,4,new_n58,0.6310465494791667,0.75341796875,0.3333333333333333,1.0,3,3,e5017bb5f1724a80,64dd4dcf253ee11a,4,4,2,2
generated_mux_tree_16,rewrite_z,new_n58,5,new_n26,0.6276814778645833,0.762451171875,0.5,0.3333333333333333,3,1,e5017bb5f1724a80,2bbb05f1480e66fe,4,2,2,2
generated_mux_tree_16,rewrite_z,new_n59,1,new_n22,0.72567138671875,0.501220703125,1.0,1.0,1,1,9db0de5b6249cbd1,925cbe75e62f189d,2,2,2,2
generated_mux_tree_16,rewrite_z,new_n59,2,new_n24,0.6999959309895833,0.757568359375,0.6666666666666666,0.5,1,2,9db0de5b6249cbd1,680dd3f3d856b536,2,3,2,2
generated_mux_tree_16,rewrite_z,new_n59,3,new_n55,0.6333292643229167,0.757568359375,0.3333333333333333,1.0,1,1,9db0de5b6249cbd1,e5b3382e870ccfa8,2,2,2,2
generated_mux_tree_16,rewrite_z,new_n59,4,new_n43,0.6306437174479167,0.752685546875,0.3333333333333333,1.0,1,1,9db0de5b6249cbd1,9e839ff3800cda23,2,2,2,2
generated_mux_tree_16,rewrite_z,new_n59,5,new_n52,0.6306437174479167,0.752685546875,0.3333333333333333,1.0,1,1,9db0de5b6249cbd1,97dfdaf5cebd9375,2,2,2,2
generated_mux_tree_16,rewrite_z,new_n60,1,new_n29,0.7948242187500001,0.876953125,0.75,0.5,2,3,2a8cddc9c9426fd2,eb6525e54204a91c,3,4,2,2
generated_mux_tree_16,rewrite_z,new_n60,2,new_n22,0.6266805013020834,0.624267578125,0.6666666666666666,0.5,2,1,2a8cddc9c9426fd2,925cbe75e62f189d,3,2,2,2
generated_mux_tree_16,rewrite_z,new_n60,3,new_n38,0.60478271484375,0.754150390625,0.4,0.5,2,3,2a8cddc9c9426fd2,625b0c4d67aac39d,3,4,2,2
generated_mux_tree_16,rewrite_z,new_n60,4,new_n59,0.6016943359375001,0.74853515625,0.4,0.5,2,3,2a8cddc9c9426fd2,c7e132a954470956,3,4,2,2
generated_mux_tree_16,rewrite_z,new_n60,5,new_n50,0.5976660156250001,0.7412109375,0.4,0.5,2,3,2a8cddc9c9426fd2,7995d118929ae18d,3,4,2,2
generated_mux_tree_16,rewrite_z,new_n61,1,new_n23,0.72432861328125,0.498779296875,1.0,1.0,1,1,3cdb001866a419fd,a7736a8ccd6b365a,2,2,2,2
generated_mux_tree_16,rewrite_z,new_n61,2,new_n24,0.6967732747395834,0.751708984375,0.6666666666666666,0.5,1,2,3cdb001866a419fd,680dd3f3d856b536,2,3,2,2
generated_mux_tree_16,rewrite_z,new_n61,3,new_n35,0.6337320963541667,0.75830078125,0.3333333333333333,1.0,1,1,3cdb001866a419fd,074aad9448c11bc3,2,2,2,2
generated_mux_tree_16,rewrite_z,new_n61,4,new_n32,0.6298380533854167,0.751220703125,0.3333333333333333,1.0,1,1,3cdb001866a419fd,e7fce42e7c9b9bac,2,2,2,2
generated_mux_tree_16,rewrite_z,new_n61,5,new_n56,0.6298380533854167,0.751220703125,0.3333333333333333,1.0,1,1,3cdb001866a419fd,7118ae7e38bc0495,2,2,2,2
generated_mux_tree_16,rewrite_z,new_n62,1,new_n29,1.0,1.0,1.0,1.0,3,3,eb6525e54204a91c,eb6525e54204a91c,4,4,2,2
generated_mux_tree_16,rewrite_z,new_n62,2,new_n41,0.6482503255208334,0.75439453125,0.5714285714285714,0.3333333333333333,3,5,eb6525e54204a91c,6090232a205c4b19,4,7,2,2
generated_mux_tree_16,rewrite_z,new_n62,3,new_n38,0.6311808268229167,0.753662109375,0.3333333333333333,1.0,3,3,eb6525e54204a91c,625b0c4d67aac39d,4,4,2,2
generated_mux_tree_16,rewrite_z,new_n62,4,new_n50,0.6307779947916666,0.7529296875,0.3333333333333333,1.0,3,3,eb6525e54204a91c,7995d118929ae18d,4,4,2,2
generated_mux_tree_16,rewrite_z,new_n62,5,new_n59,0.6294352213541666,0.75048828125,0.3333333333333333,1.0,3,3,eb6525e54204a91c,c7e132a954470956,4,4,2,2
generated_mux_tree_16,rewrite_z,new_n63,1,new_n30,1.0,1.0,1.0,1.0,4,4,d276983c6e9717e8,d276983c6e9717e8,6,6,2,2
generated_mux_tree_16,rewrite_z,new_n63,2,new_n42,0.6398308031486742,0.755615234375,0.5454545454545454,0.3333333333333333,4,6,d276983c6e9717e8,4d976a3168956ecf,6,11,2,2
generated_mux_tree_16,rewrite_z,new_n63,3,new_n27,0.6232503255208334,0.75439453125,0.5,0.3333333333333333,4,2,d276983c6e9717e8,1084ca35ea3720e8,6,3,2,2
generated_mux_tree_16,rewrite_z,new_n63,4,new_n24,0.6174763997395833,0.743896484375,0.5,0.3333333333333333,4,2,d276983c6e9717e8,680dd3f3d856b536,6,3,2,2
generated_mux_tree_16,rewrite_z,new_n63,5,new_n41,0.481591796875,0.2392578125,0.8571428571428571,0.5,4,5,d276983c6e9717e8,6090232a205c4b19,6,7,2,2
generated_mux_tree_16,rewrite_z,new_n64,1,new_n30,0.7625000000000001,0.75,0.8571428571428571,0.5,5,4,3298fdf3edcecd89,d276983c6e9717e8,7,6,2,2
generated_mux_tree_16,rewrite_z,new_n64,2,new_n41,0.719091796875,0.4892578125,1.0,1.0,5,5,3298fdf3edcecd89,6090232a205c4b19,7,7,2,2
generated_mux_tree_16,rewrite_z,new_n64,3,new_n42,0.6837502219460228,0.747314453125,0.6363636363636364,0.5,5,6,3298fdf3edcecd89,4d976a3168956ecf,7,11,2,2
generated_mux_tree_16,rewrite_z,new_n64,4,new_n62,0.6111772017045455,0.755859375,0.2727272727272727,1.0,5,5,3298fdf3edcecd89,f7dbcf5b8d5db03e,7,7,2,2
generated_mux_tree_16,rewrite_z,new_n64,5,new_n24,0.51942138671875,0.626220703125,0.42857142857142855,0.25,5,2,3298fdf3edcecd89,680dd3f3d856b536,7,3,2,2
generated_mux_tree_16,rewrite_z,new_n65,1,new_n65,1.0,1.0,1.0,1.0,7,7,61b1cdc18565226e,61b1cdc18565226e,12,12,2,2
generated_mux_tree_16,rewrite_z,new_n65,2,new_n40,0.653759765625,0.7568359375,0.5833333333333334,0.3333333333333333,7,5,61b1cdc18565226e,32ef2c7ea660c56b,12,7,2,2
generated_mux_tree_16,rewrite_z,new_n65,3,new_n41,0.6508056640625001,0.75146484375,0.5833333333333334,0.3333333333333333,7,5,61b1cdc18565226e,6090232a205c4b19,12,7,2,2
generated_mux_tree_16,rewrite_z,new_n65,4,new_n38,0.5197599283854166,0.696533203125,0.3333333333333333,0.2,7,3,61b1cdc18565226e,625b0c4d67aac39d,12,4,2,2
generated_mux_tree_16,rewrite_z,new_n65,5,new_n28,0.5186857096354167,0.694580078125,0.3333333333333333,0.2,7,3,61b1cdc18565226e,e5017bb5f1724a80,12,4,2,2
generated_mux_tree_4,balance,new_n8,1,new_n11,1.0,1.0,1.0,1.0,1,1,2455b2e21cffbcaf,2455b2e21cffbcaf,2,2,2,2
generated_mux_tree_4,balance,new_n8,2,new_n8,0.6291666666666667,0.75,0.3333333333333333,1.0,1,1,2455b2e21cffbcaf,7f685327538796f0,2,2,2,2
generated_mux_tree_4,balance,new_n8,3,new_n14,0.6208333333333333,0.75,0.5,0.3333333333333333,1,3,2455b2e21cffbcaf,25e2fb0ea8a6bd34,2,4,2,2
generated_mux_tree_4,balance,new_n8,4,new_n9,0.4916666666666667,0.5,0.3333333333333333,1.0,1,1,2455b2e21cffbcaf,bc1a959c4e22ae73,2,2,2,2
generated_mux_tree_4,balance,new_n8,5,new_n12,0.4916666666666667,0.5,0.3333333333333333,1.0,1,1,2455b2e21cffbcaf,4b45c41ec777f3f6,2,2,2,2
generated_mux_tree_4,balance,new_n9,1,new_n12,1.0,1.0,1.0,1.0,1,1,4b45c41ec777f3f6,4b45c41ec777f3f6,2,2,2,2
generated_mux_tree_4,balance,new_n9,2,new_n9,0.6291666666666667,0.75,0.3333333333333333,1.0,1,1,4b45c41ec777f3f6,bc1a959c4e22ae73,2,2,2,2
generated_mux_tree_4,balance,new_n9,3,new_n14,0.6208333333333333,0.75,0.5,0.3333333333333333,1,3,4b45c41ec777f3f6,25e2fb0ea8a6bd34,2,4,2,2
generated_mux_tree_4,balance,new_n9,4,new_n8,0.4916666666666667,0.5,0.3333333333333333,1.0,1,1,4b45c41ec777f3f6,7f685327538796f0,2,2,2,2
generated_mux_tree_4,balance,new_n9,5,new_n11,0.4916666666666667,0.5,0.3333333333333333,1.0,1,1,4b45c41ec777f3f6,2455b2e21cffbcaf,2,2,2,2
generated_mux_tree_4,balance,new_n10,1,new_n13,1.0,1.0,1.0,1.0,2,2,00dfc95dc7690665,00dfc95dc7690665,3,3,2,2
generated_mux_tree_4,balance,new_n10,2,new_n14,0.44999999999999996,0.25,0.75,0.5,2,3,00dfc95dc7690665,25e2fb0ea8a6bd34,3,4,2,2
generated_mux_tree_4,balance,new_n10,3,new_n10,0.44500000000000006,0.5,0.2,1.0,2,2,00dfc95dc7690665,8f68b906b51244d1,3,3,2,2
generated_mux_tree_4,balance,new_n10,4,new_n11,0.42083333333333334,0.25,0.6666666666666666,0.5,2,1,00dfc95dc7690665,2455b2e21cffbcaf,3,2,2,2
generated_mux_tree_4,balance,new_n10,5,new_n12,0.42083333333333334,0.25,0.6666666666666666,0.5,2,1,00dfc95dc7690665,4b45c41ec777f3f6,3,2,2,2
generated_mux_tree_4,balance,new_n11,1,new_n14,1.0,1.0,1.0,1.0,3,3,25e2fb0ea8a6bd34,25e2fb0ea8a6bd34,4,4,2,2
generated_mux_tree_4,balance,new_n11,2,new_n11,0.6208333333333333,0.75,0.5,0.3333333333333333,3,1,25e2fb0ea8a6bd34,2455b2e21cffbcaf,4,2,2,2
generated_mux_tree_4,balance,new_n11,3,new_n12,0.6208333333333333,0.75,0.5,0.3333333333333333,3,1,25e2fb0ea8a6bd34,4b45c41ec777f3f6,4,2,2,2
generated_mux_tree_4,balance,new_n11,4,new_n15,0.4916666666666667,0.5,0.3333333333333333,1.0,3,3,25e2fb0ea8a6bd34,e9ac268d0275aa9d,4,4,2,2
generated_mux_tree_4,balance,new_n11,5,new_n13,0.44999999999999996,0.25,0.75,0.5,3,2,25e2fb0ea8a6bd34,00dfc95dc7690665,4,3,2,2
generated_mux_tree_4,balance,new_n12,1,new_n8,1.0,1.0,1.0,1.0,1,1,7f685327538796f0,7f685327538796f0,2,2,2,2
generated_mux_tree_4,balance,new_n12,2,new_n11,0.6291666666666667,0.75,0.3333333333333333,1.0,1,1,7f685327538796f0,2455b2e21cffbcaf,2,2,2,2
generated_mux_tree_4,balance,new_n12,3,new_n15,0.6208333333333333,0.75,0.5,0.3333333333333333,1,3,7f685327538796f0,e9ac268d0275aa9d,2,4,2,2
generated_mux_tree_4,balance,new_n12,4,new_n9,0.4916666666666667,0.5,0.3333333333333333,1.0,1,1,7f685327538796f0,bc1a959c4e22ae73,2,2,2,2
generated_mux_tree_4,balance,new_n12,5,new_n12,0.4916666666666667,0.5,0.3333333333333333,1.0,1,1,7f685327538796f0,4b45c41ec777f3f6,2,2,2,2
generated_mux_tree_4,balance,new_n13,1,new_n9,1.0,1.0,1.0,1.0,1,1,bc1a959c4e22ae73,bc1a959c4e22ae73,2,2,2,2
generated_mux_tree_4,balance,new_n13,2,new_n12,0.6291666666666667,0.75,0.3333333333333333,1.0,1,1,bc1a959c4e22ae73,4b45c41ec777f3f6,2,2,2,2
generated_mux_tree_4,balance,new_n13,3,new_n15,0.6208333333333333,0.75,0.5,0.3333333333333333,1,3,bc1a959c4e22ae73,e9ac268d0275aa9d,2,4,2,2
generated_mux_tree_4,balance,new_n13,4,new_n8,0.4916666666666667,0.5,0.3333333333333333,1.0,1,1,bc1a959c4e22ae73,7f685327538796f0,2,2,2,2
generated_mux_tree_4,balance,new_n13,5,new_n11,0.4916666666666667,0.5,0.3333333333333333,1.0,1,1,bc1a959c4e22ae73,2455b2e21cffbcaf,2,2,2,2
generated_mux_tree_4,balance,new_n14,1,new_n10,1.0,1.0,1.0,1.0,2,2,8f68b906b51244d1,8f68b906b51244d1,3,3,2,2
generated_mux_tree_4,balance,new_n14,2,new_n15,0.44999999999999996,0.25,0.75,0.5,2,3,8f68b906b51244d1,e9ac268d0275aa9d,3,4,2,2
generated_mux_tree_4,balance,new_n14,3,new_n13,0.44500000000000006,0.5,0.2,1.0,2,2,8f68b906b51244d1,00dfc95dc7690665,3,3,2,2
generated_mux_tree_4,balance,new_n14,4,new_n8,0.42083333333333334,0.25,0.6666666666666666,0.5,2,1,8f68b906b51244d1,7f685327538796f0,3,2,2,2
generated_mux_tree_4,balance,new_n14,5,new_n9,0.42083333333333334,0.25,0.6666666666666666,0.5,2,1,8f68b906b51244d1,bc1a959c4e22ae73,3,2,2,2
generated_mux_tree_4,balance,new_n15,1,new_n15,1.0,1.0,1.0,1.0,3,3,e9ac268d0275aa9d,e9ac268d0275aa9d,4,4,2,2
generated_mux_tree_4,balance,new_n15,2,new_n8,0.6208333333333333,0.75,0.5,0.3333333333333333,3,1,e9ac268d0275aa9d,7f685327538796f0,4,2,2,2
generated_mux_tree_4,balance,new_n15,3,new_n9,0.6208333333333333,0.75,0.5,0.3333333333333333,3,1,e9ac268d0275aa9d,bc1a959c4e22ae73,4,2,2,2
generated_mux_tree_4,balance,new_n15,4,new_n14,0.4916666666666667,0.5,0.3333333333333333,1.0,3,3,e9ac268d0275aa9d,25e2fb0ea8a6bd34,4,4,2,2
generated_mux_tree_4,balance,new_n15,5,new_n10,0.44999999999999996,0.25,0.75,0.5,3,2,e9ac268d0275aa9d,8f68b906b51244d1,4,3,2,2
generated_mux_tree_4,compress2rs,new_n8,1,new_n9,0.725,0.5,1.0,1.0,1,1,5db0d7e7ffb1a559,bc1a959c4e22ae73,2,2,2,2
generated_mux_tree_4,compress2rs,new_n8,2,new_n10,0.6958333333333334,0.75,0.6666666666666666,0.5,1,2,5db0d7e7ffb1a559,8f68b906b51244d1,2,3,2,2
generated_mux_tree_4,compress2rs,new_n8,3,new_n12,0.6291666666666667,0.75,0.3333333333333333,1.0,1,1,5db0d7e7ffb1a559,4b45c41ec777f3f6,2,2,2,2
generated_mux_tree_4,compress2rs,new_n8,4,new_n8,0.4916666666666667,0.5,0.3333333333333333,1.0,1,1,5db0d7e7ffb1a559,7f685327538796f0,2,2,2,2
generated_mux_tree_4,compress2rs,new_n8,5,new_n11,0.4916666666666667,0.5,0.3333333333333333,1.0,1,1,5db0d7e7ffb1a559,2455b2e21cffbcaf,2,2,2,2
generated_mux_tree_4,compress2rs,new_n9,1,new_n8,0.725,0.5,1.0,1.0,1,1,af2ad05c82d50e64,7f685327538796f0,2,2,2,2
generated_mux_tree_4,compress2rs,new_n9,2,new_n10,0.6958333333333334,0.75,0.6666666666666666,0.5,1,2,af2ad05c82d50e64,8f68b906b51244d1,2,3,2,2
generated_mux_tree_4,compress2rs,new_n9,3,new_n11,0.6291666666666667,0.75,0.3333333333333333,1.0,1,1,af2ad05c82d50e64,2455b2e21cffbcaf,2,2,2,2
generated_mux_tree_4,compress2rs,new_n9,4,new_n9,0.4916666666666667,0.5,0.3333333333333333,1.0,1,1,af2ad05c82d50e64,bc1a959c4e22ae73,2,2,2,2
generated_mux_tree_4,compress2rs,new_n9,5,new_n12,0.4916666666666667,0.5,0.3333333333333333,1.0,1,1,af2ad05c82d50e64,4b45c41ec777f3f6,2,2,2,2
generated_mux_tree_4,compress2rs,new_n10,1,new_n15,0.7250000000000001,0.75,0.75,0.5,2,3,dea6bf9e7938ff8f,e9ac268d0275aa9d,3,4,2,2
generated_mux_tree_4,compress2rs,new_n10,2,new_n8,0.6958333333333334,0.75,0.6666666666666666,0.5,2,1,dea6bf9e7938ff8f,7f685327538796f0,3,2,2,2
generated_mux_tree_4,compress2rs,new_n10,3,new_n9,0.6958333333333334,0.75,0.6666666666666666,0.5,2,1,dea6bf9e7938ff8f,bc1a959c4e22ae73,3,2,2,2
generated_mux_tree_4,compress2rs,new_n10,4,new_n10,0.44999999999999996,0.0,1.0,1.0,2,2,dea6bf9e7938ff8f,8f68b906b51244d1,3,3,2,2
generated_mux_tree_4,compress2rs,new_n10,5,new_n13,0.44500000000000006,0.5,0.2,1.0,2,2,dea6bf9e7938ff8f,00dfc95dc7690665,3,3,2,2
generated_mux_tree_4,compress2rs,new_n11,1,new_n10,0.7250000000000001,0.75,0.75,0.5,3,2,5894c6b902cf701d,8f68b906b51244d1,4,3,2,2
generated_mux_tree_4,compress2rs,new_n11,2,new_n15,0.725,0.5,1.0,1.0,3,3,5894c6b902cf701d,e9ac268d0275aa9d,4,4,2,2
generated_mux_tree_4,compress2rs,new_n11,3,new_n14,0.4916666666666667,0.5,0.3333333333333333,1.0,3,3,5894c6b902cf701d,25e2fb0ea8a6bd34,4,4,2,2
